groups,categories_per_group,dependency_level,method,SRMSE 1,AMAE,AKLD,MACD_S,MACD_C,time_taken (s),SRMSE 1_std,AMAE_std,AKLD_std,MACD_S_std,MACD_C_std,time_taken (s)_std
3,2,0.8,Reference,0.19478749999999997,0.5843625,0.17981696804281408,0.0,0.0,,0.06831785655681932,0.20495356967045797,0.10868723500902958,0.0,0.0,
3,2,0.8,IPF,0.00974166666666667,0.029225000000000008,0.0004597378122163412,0.006101243825877706,0.012321407468326474,0.07081903297454119,0.003749811030764073,0.011249433092292219,0.0003105220330067438,0.0015314196160859665,0.004280840803481134,0.02384966567615258
3,2,0.8,N-BIPF,0.01130416666666667,0.03391250000000002,0.0006142195485001338,0.006245860911044062,0.012909348782886665,0.08465990133583545,0.004976569605630217,0.014929708816890656,0.0005273267178325014,0.0015978719810077458,0.004023993846040971,0.024921611019909185
3,2,0.8,S-BIPF,0.013183333333333332,0.039549999999999995,0.0009328502922642261,0.009186899956658254,0.018034724387600978,0.20428001455962658,0.004711286022562689,0.014133858067688071,0.000694206960511499,0.0021649471818013383,0.005080752432024623,0.0550576549795998
3,2,0.8,N-BIPF-RP,0.011733333333333328,0.03519999999999999,0.0006946072147488113,0.005989373876739614,0.012663602014222399,0.08505575813353061,0.005395727450173262,0.016187182350519785,0.0006300013110896296,0.00174982641645245,0.004451057290253553,0.031406467208982214
3,2,0.8,S-BIPF-RP,0.041210833333333335,0.1236325,0.012248806819195664,0.008321176497451682,0.01631547997485973,0.20023973133414985,0.013647672241987513,0.040943016725962546,0.007567882393713621,0.0020533346174165497,0.003978077469759537,0.05889713609467351
3,2,0.5,Reference,0.19205583333333334,0.5761674999999999,0.17773379732595684,0.0,0.0,,0.06292004012332887,0.18876012036998666,0.10322450211377215,0.0,0.0,
3,2,0.5,IPF,0.009268333333333335,0.027805000000000003,0.0003995351530249629,0.006370733729940455,0.012778578346483544,0.06873942594975233,0.0032949658399779045,0.009884897519933713,0.0002563521020458981,0.0018285720679565131,0.004207737502823052,0.018396489632125885
3,2,0.5,N-BIPF,0.011925000000000002,0.03577500000000001,0.0007884766385326045,0.006499006701487917,0.012933538397538708,0.08535916745662689,0.006719486756261503,0.020158460268784515,0.0008967838123298007,0.0018950300845289004,0.004618079112071669,0.027207796359486638
3,2,0.5,S-BIPF,0.01536,0.04608,0.00115298345487578,0.010111869884417384,0.019523530025492362,0.2115330809354782,0.005636623541031518,0.01690987062309456,0.0007905864828376506,0.0025588942938159966,0.005448915198151862,0.06822957048545684
3,2,0.5,N-BIPF-RP,0.014055000000000005,0.042165000000000015,0.0009912746280619576,0.006344301241457865,0.013007860210383583,0.08702022269368172,0.0060212588708693365,0.01806377661260801,0.0008474503802307733,0.00204540030591641,0.004576095203969886,0.03902778528892622
3,2,0.5,S-BIPF-RP,0.034214166666666664,0.10264250000000001,0.00811887804402445,0.009086897355019235,0.01766811776790314,0.2094138104096055,0.013241456434587184,0.039724369303761546,0.006294014824514661,0.0023602170927277304,0.005550250916098511,0.06556630438904955
3,2,0.2,Reference,0.19851499999999997,0.595545,0.17294688646057518,0.0,0.0,,0.05697888537594261,0.1709366561278279,0.08295107396937827,0.0,0.0,
3,2,0.2,IPF,0.00889166666666667,0.026675000000000008,0.0003832557701734104,0.006938197641215905,0.014823678155428687,0.06919105194509029,0.002821428571428569,0.008464285714285709,0.00022134141972949027,0.0019503132899621636,0.004126497997314099,0.031924511899921404
3,2,0.2,N-BIPF,0.012557499999999997,0.03767249999999999,0.000768792880210594,0.006768096458912319,0.014595516735444968,0.08599599692970514,0.0051246431903887914,0.01537392957116637,0.0006394475672466648,0.002251193414718639,0.005062852682302185,0.031848027436073435
3,2,0.2,S-BIPF,0.014405000000000001,0.043215,0.0010792532266491331,0.009400060323871294,0.019233421711921193,0.20641235012561082,0.0042453793075357335,0.012736137922607197,0.0006857011780835424,0.0022994197357451285,0.005400461831232841,0.05908922323862162
3,2,0.2,N-BIPF-RP,0.013883333333333334,0.04165,0.0009727168840073301,0.00665901411724944,0.014101948450342086,0.08268465992063284,0.006577324391051783,0.01973197317315535,0.0010139242854135234,0.0021483359057347527,0.004742055786192962,0.02462197147667526
3,2,0.2,S-BIPF-RP,0.021365000000000002,0.06409500000000001,0.0027530695428042732,0.009644315009347499,0.019429435543615124,0.20562573790550231,0.009322073048328215,0.027966219144984643,0.002516805801834173,0.002116786371525082,0.004204248685478103,0.05919959103486194
3,4,0.8,Reference,0.294800325123372,0.38916249999999997,0.30484141187673836,0.0,0.0,,0.05933542170835082,0.07984213637592263,0.12052031776140795,0.0,0.0,
3,4,0.8,IPF,0.01768971927619703,0.02278,0.001115125633326686,0.010396967473092987,0.03330379279837474,0.1401468174159527,0.003586748867288603,0.00463695091364037,0.00043013487486730776,0.0036155458461368524,0.005462900592759314,0.041686274909137976
3,4,0.8,N-BIPF,0.0316497103578635,0.04113125,0.0036147241790214523,0.010211201729731008,0.03261123929705185,0.09046040248125792,0.008856455907296857,0.011157079765346576,0.0022545990485443733,0.0032375698921000232,0.005427637189228505,0.02784246288511843
3,4,0.8,S-BIPF,0.03161055916589548,0.041030000000000004,0.004041797137468014,0.012689523044289174,0.0395281721728625,0.2137429904192686,0.00848089750435653,0.011439191772951768,0.00218704678608063,0.004207935516355843,0.005801564550650465,0.06303763086156379
3,4,0.8,N-BIPF-RP,0.03128909614382054,0.040638749999999994,0.0036244111672595414,0.010267188364080283,0.032775124131784426,0.08984996762126685,0.008448470333062506,0.010976503270320983,0.0022465879347608165,0.0031604860207295913,0.004928101412332595,0.028949049825350726
3,4,0.8,S-BIPF-RP,0.053111426359718994,0.06942625000000001,0.01318539829268482,0.012683245015912403,0.03825841202692414,0.20598313942551613,0.010382750346089703,0.013733226608265784,0.005774823822253723,0.0038461303785013753,0.005315146204246944,0.06528756953105141
3,4,0.5,Reference,0.2708716063207784,0.35616625,0.2599903859278423,0.0,0.0,,0.043326105654528074,0.05868455241071033,0.0799452339683762,0.0,0.0,
3,4,0.5,IPF,0.017377638684869415,0.02261374999999999,0.0010981365841883034,0.010088263302951308,0.03406980734798845,0.1459951378777623,0.004094217338271264,0.005428596246418832,0.00047685983985936304,0.0027275365598656578,0.005772812672225503,0.04448248230822533
3,4,0.5,N-BIPF,0.03139460216090704,0.040291249999999994,0.003564259113658951,0.009696669022995234,0.0329307356156786,0.08098454091697932,0.008137451651110475,0.010565685351719051,0.001821566864270084,0.0028023510372416397,0.004851309164337877,0.026696309014802088
3,4,0.5,S-BIPF,0.03206006515787708,0.041272500000000004,0.004094031819414515,0.012160721581955004,0.04067236448219739,0.1991031350195408,0.0072912111433733676,0.009610874209000161,0.0018836792734135764,0.0030591208086727132,0.0059430380947235436,0.0558128464553745
3,4,0.5,N-BIPF-RP,0.03168675439834167,0.04111,0.0036499016020849983,0.009826666349802523,0.03346394951238486,0.08475975904613733,0.00686839504990281,0.00894974774470642,0.00154403948962159,0.0027598930352855855,0.004698317464655951,0.026542808223230845
3,4,0.5,S-BIPF-RP,0.04425563811921517,0.05736625,0.008914730386207714,0.012065632603984163,0.04059193094870925,0.201981621645391,0.00846482483989963,0.010912394729721102,0.0035288696755912574,0.003232473281698788,0.005539381373213824,0.059295588460303625
3,4,0.2,Reference,0.2565073181818099,0.3367525,0.2375047452260413,0.0,0.0,,0.043337743498746445,0.05813020050248566,0.07233390276239147,0.0,0.0,
3,4,0.2,IPF,0.016588163603911982,0.021632500000000006,0.0010027410976986195,0.0087570766902141,0.03255496844257803,0.16478528510779142,0.002959639720934323,0.004051675925604422,0.00035152787787261404,0.0024331754228486316,0.004421402527704946,0.07824936593847168
3,4,0.2,N-BIPF,0.030783635634988094,0.039793749999999996,0.0033648228666003656,0.008497217994523706,0.03205785432718172,0.0833353827148676,0.006555118253286195,0.008591672986481313,0.0014105136914634993,0.00216928156436556,0.0040362796696316715,0.029189034884970495
3,4,0.2,S-BIPF,0.030025969631924176,0.03899125,0.0036664197240381872,0.01102403953117973,0.04016371984990738,0.2007291976734996,0.006063399464438811,0.007909424374840846,0.0016134270721675067,0.002628351525101235,0.005155926190174772,0.061867061677202476
3,4,0.2,N-BIPF-RP,0.031031263565797856,0.039994999999999996,0.0034489821009616537,0.008543045910954103,0.03233158959377662,0.07989192813634872,0.005959071242981775,0.007555258170334629,0.001313970485907661,0.0023653704219986993,0.004010617444246482,0.025665199662429056
3,4,0.2,S-BIPF-RP,0.03431606397257641,0.044182500000000006,0.004814204614376122,0.01059878567408028,0.03956424507981369,0.19655611127614975,0.007118436563766909,0.009456784763397364,0.0022824467575501004,0.0024254515089195622,0.0041830789401231415,0.05947999423064034
3,6,0.8,Reference,0.31706636961421664,0.27228833333333335,0.3426247130987393,0.0,0.0,,0.04729235926974876,0.04255577809024543,0.1031979535008549,0.0,0.0,
3,6,0.8,IPF,0.023804720035316057,0.019768333333333336,0.0018803936314866834,0.011081562774063705,0.048103257741993095,0.32794171970337627,0.003102235051592652,0.002602179990497936,0.0004638133524558538,0.0029054038444647195,0.005615948663737866,0.10608719894886
3,6,0.8,N-BIPF,0.0448031304260934,0.03749916666666667,0.006732783125625704,0.010795043356633347,0.04673401847260027,0.09475031938403845,0.009484379194273978,0.007496236253270878,0.0029380910087086556,0.0028975173479327495,0.004921054824249453,0.028266224171760848
3,6,0.8,S-BIPF,0.04498859643106406,0.03785416666666666,0.007549521367634076,0.012322031668858457,0.0568575696570401,0.22066730469465257,0.0061234129005849494,0.0055778939007909345,0.0025413685082905993,0.0044672434178649,0.006371624041904821,0.07875874623756295
3,6,0.8,N-BIPF-RP,0.04499187430977414,0.037643333333333334,0.006856152563414226,0.010311496927438355,0.046736813640406806,0.09554889794439077,0.009308773027095455,0.007588551131582629,0.002923670300859543,0.002871487827330568,0.00515872658949563,0.033242600452784495
3,6,0.8,S-BIPF-RP,0.05932643414110949,0.049394999999999994,0.014629069619353728,0.013398215678266705,0.056940024660255516,0.2108644589409232,0.010014001029213234,0.008295348121297548,0.005341909910615985,0.0038946069790088502,0.006396404898394117,0.07178613764398276
3,6,0.5,Reference,0.2811180081330008,0.24300249999999998,0.2694296011626856,0.0,0.0,,0.030183927019290326,0.029928215573991557,0.05259806362859981,0.0,0.0,
3,6,0.5,IPF,0.02348182005079716,0.019563333333333335,0.0018326977798068763,0.010273805866561198,0.045993739781507455,0.3226174544543028,0.0033816145204387743,0.0031193797533085764,0.0005108907272334843,0.002311935617985602,0.003862640329182964,0.12355580936617597
3,6,0.5,N-BIPF,0.04082506277917844,0.03434333333333333,0.00551381661077202,0.010292165473199279,0.045527073979814536,0.0956258373707533,0.006480318105404375,0.00576636461597372,0.0016922917438452203,0.0023874226647418112,0.0037484453046507586,0.03318951368998729
3,6,0.5,S-BIPF,0.04191833653644071,0.0350675,0.006379803465333044,0.012048743090829438,0.055838948861371786,0.22255479965358974,0.006468920061009783,0.005678976288352809,0.002112186494393282,0.0029834442969079653,0.004214011663511752,0.07140933393560936
3,6,0.5,N-BIPF-RP,0.04066635528255435,0.03423916666666667,0.005486814898607751,0.010366815104575766,0.04527480601311051,0.09610177505761384,0.005914745456220671,0.00505747024151049,0.0015321907904188384,0.0025602213414733384,0.003721072537746189,0.031402919566671024
3,6,0.5,S-BIPF-RP,0.04894121094032364,0.04091583333333333,0.009435323099843214,0.012607906370981015,0.05503184293784906,0.22789855726063252,0.008012849907074194,0.00675767226901874,0.003501479900733631,0.0034270782682342908,0.004287556477162341,0.08549154462784096
3,6,0.2,Reference,0.28441684029629927,0.24440666666666666,0.27405576509902074,0.0,0.0,,0.02468352777630573,0.0247202725797519,0.04595686130093562,0.0,0.0,
3,6,0.2,IPF,0.02372062676831753,0.019876666666666664,0.0018862338723079184,0.009109553102207691,0.047863896169867796,0.30418979182839395,0.0028051907519550945,0.0024606592824502134,0.0004259801746531045,0.002237771833463918,0.004226944131327354,0.08176962550332971
3,6,0.2,N-BIPF,0.04195418891126306,0.03489,0.005854962002381408,0.009105645190035441,0.04715626855160927,0.08989739906042814,0.006966307819419775,0.005938309319469318,0.0018651653959348658,0.002047497246930637,0.004166376103968817,0.02576302688636697
3,6,0.2,S-BIPF,0.04209256418891168,0.034953333333333336,0.006492921861822558,0.011774638143723442,0.05777554782621315,0.2087740596011281,0.006860047822649449,0.005865887297489449,0.00226065790801856,0.0028332921660010795,0.004479300979936473,0.05911714406655061
3,6,0.2,N-BIPF-RP,0.04119031680473321,0.034319166666666664,0.0056976488016228935,0.00870551412220521,0.04666521056715662,0.08760313067585229,0.007434843956241972,0.006212510066057174,0.0020115606805494774,0.002022691438489451,0.0038695916140684588,0.026681182297796296
3,6,0.2,S-BIPF-RP,0.04478568668803455,0.0373975,0.007669050572050807,0.01195491628489823,0.057708227355315674,0.22239377472549676,0.007336908627783009,0.00625639814233553,0.0028458351712529126,0.0021425129475322155,0.004586088942942535,0.08022967739304628
2,2,0.8,Reference,0.23608583333333333,0.7082575,0.28557021336388105,0.0,0.0,,0.1086230373535278,0.32586911206058333,0.27123236457006894,0.0,0.0,
2,2,0.8,IPF,0.008318333333333337,0.02495500000000001,0.0003440216050914347,0.007784974467478836,0.016473503627822933,0.07377918388694525,0.0035559462033839286,0.010667838610151786,0.00032144570733300636,0.0030335871242519394,0.00649923648974261,0.02205302659902397
2,2,0.8,N-BIPF,0.01236333333333333,0.03708999999999999,0.0007826004488334052,0.007697822228873047,0.016017434712225536,0.07250785641372204,0.005259419796768407,0.015778259390305218,0.0008698157111855772,0.002840077733023366,0.006531559556751003,0.02247465113580153
2,2,0.8,S-BIPF,0.012223333333333329,0.03666999999999999,0.0007509075355134091,0.009008957424505365,0.018075476635268078,0.14753723237663507,0.004420136937269894,0.013260410811809686,0.0005366164586247591,0.0030742071856254736,0.006551644728352416,0.042057759495290364
2,2,0.8,N-BIPF-RP,0.013099999999999999,0.039299999999999995,0.0008616293856882797,0.008290650893261338,0.01746803707839608,0.07470308560878039,0.006436723226587544,0.019310169679762634,0.0008696771217726042,0.0031000171501411626,0.006558945602980715,0.025755931418376204
2,2,0.8,S-BIPF-RP,0.04218999999999999,0.12657,0.012870507930023993,0.00883450802778564,0.01775556440244531,0.15180722884833814,0.016888672675471835,0.050666018026415495,0.01020662511947621,0.0029895734270025294,0.005924219694032455,0.04945936090352058
2,2,0.5,Reference,0.21232499999999999,0.636975,0.21422937361815012,0.0,0.0,,0.07675715923458977,0.23027147770376932,0.14530184065784077,0.0,0.0,
2,2,0.5,IPF,0.008773333333333334,0.026320000000000007,0.0003680073200135668,0.007325830941429253,0.015472568054893198,0.07120282888412476,0.0026693646003523946,0.008008093801057183,0.00020913304227530944,0.0018976838556746917,0.004321446061516396,0.028648839197404467
2,2,0.5,N-BIPF,0.013319999999999999,0.039959999999999996,0.0008694828962095204,0.007376957501912581,0.015990696538253465,0.07186621975153684,0.006062531062173504,0.018187593186520513,0.0009271393635416112,0.0024149439602805293,0.0056664305455508875,0.02320868358655542
2,2,0.5,S-BIPF,0.013544999999999996,0.040634999999999984,0.0009169450460824456,0.009195802288756074,0.018477150427612936,0.14279462069272994,0.004272730331976956,0.01281819099593087,0.0006102077028936741,0.0024296429799287238,0.005540635424944711,0.03980174898896966
2,2,0.5,N-BIPF-RP,0.013636666666666663,0.040909999999999995,0.0009268639921915818,0.007272744767527034,0.015564725649710736,0.06687263410538435,0.0058932481832737905,0.017679744549821373,0.0008161210381036558,0.0022737852277033626,0.004883624009419533,0.018370383187842104
2,2,0.5,S-BIPF-RP,0.038055,0.11416499999999999,0.010312360466276324,0.008346688939278146,0.01692272253941351,0.14281321663409471,0.015163833741554167,0.0454915012246625,0.007835175929659736,0.002226029694683739,0.005255918418030933,0.04461658601700961
2,2,0.2,Reference,0.18297249999999998,0.5489175000000001,0.1618733945514116,0.0,0.0,,0.056109514419734274,0.16832854325920277,0.08675865129596634,0.0,0.0,
2,2,0.2,IPF,0.008917499999999998,0.0267525,0.000383614759706194,0.006412003411861886,0.013066468307218877,0.06981564052402973,0.0028821756798744704,0.008646527039623412,0.00024673392584403513,0.0017055085664032853,0.003555103945391242,0.022974471821704385
2,2,0.2,N-BIPF,0.012453333333333327,0.037359999999999983,0.000755604145794902,0.006376561909211086,0.013044856716090148,0.06979831468313932,0.00382458555251756,0.011473756657552679,0.000435305498859282,0.0013808115944257337,0.0029723943873493086,0.022532934762387997
2,2,0.2,S-BIPF,0.012078333333333335,0.03623500000000001,0.0007018228585010514,0.008137624677391275,0.0160106244910458,0.14986159365624188,0.0037384709395669215,0.011215412818700764,0.00044923876591478176,0.0016174507075397172,0.003652442314549907,0.06531481432080721
2,2,0.2,N-BIPF-RP,0.010843333333333332,0.032529999999999996,0.0006069818082748247,0.006205859951277593,0.013091038205414239,0.07426521886140108,0.0036079242435143773,0.010823772730543132,0.0004206235066105263,0.0014173355854264257,0.0035750784898271977,0.03235835058088951
2,2,0.2,S-BIPF-RP,0.020555,0.06166499999999999,0.002574163327503436,0.008041481754909478,0.01613953811077189,0.14943197038024664,0.008056324715019388,0.024168974145058163,0.002185736370102024,0.0017264344038678263,0.003829484691067448,0.049111269458933425
2,4,0.8,Reference,0.298019594980097,0.38634375,0.3205285843141121,0.0,0.0,,0.05440042186525329,0.07130918845939312,0.12526158148332941,0.0,0.0,
2,4,0.8,IPF,0.017840627571355377,0.023278749999999997,0.0011026203907634694,0.012915917057951724,0.03263058976173729,0.15132648628205062,0.0036837279184465752,0.005046123518481833,0.0004421617492959524,0.004573976194000929,0.006047680017739084,0.05044760923170086
2,4,0.8,N-BIPF,0.03008911640035681,0.03913124999999999,0.0032634258827630006,0.013505195674202428,0.03229311085254717,0.0973491146415472,0.00844890630595451,0.010945163131819594,0.0018498512035324919,0.004546508623947198,0.005732913378090803,0.03030197178374226
2,4,0.8,S-BIPF,0.027285646949062624,0.0356525,0.0029736574550810455,0.013762037359333353,0.03463438255178767,0.17953488368541,0.005985591181706906,0.007951494773478321,0.001405162769755364,0.004432177094881033,0.00611592638397864,0.05011203885701058
2,4,0.8,N-BIPF-RP,0.02909466047827435,0.03775625,0.003087842948213486,0.013025060733677511,0.03231311490854626,0.10260932642966508,0.008270193856592006,0.010690294941259686,0.0017173181376925672,0.00468913335507527,0.006551627417957369,0.03518329567146187
2,4,0.8,S-BIPF-RP,0.04981345524938729,0.06512625000000001,0.012245836825782707,0.015391322316419018,0.03609847731429443,0.1839698700606823,0.0119821043733037,0.016094321443193456,0.006199474873582038,0.006098237839067005,0.006023264466868594,0.05531447333571898
2,4,0.5,Reference,0.27960896316234296,0.36870624999999996,0.2834549142249981,0.0,0.0,,0.05079472402171692,0.06490130022370155,0.10949964668444373,0.0,0.0,
2,4,0.5,IPF,0.017503398098425174,0.022643750000000004,0.0010868637126288554,0.012191890514134085,0.030449225849073204,0.17631396237760782,0.002996500373837319,0.003906925961921828,0.0003554660996736697,0.0043262817027158685,0.005935856822246849,0.08188267972045714
2,4,0.5,N-BIPF,0.028365340124977743,0.03676375,0.0029736323048326157,0.012281741924953841,0.030436060041809397,0.08201224137097597,0.007185633110717808,0.009660790945695314,0.0017300739996468416,0.004258956447730109,0.005846009509222092,0.029145426422012802
2,4,0.5,S-BIPF,0.026807359103333414,0.034675,0.0028151344783196803,0.01275371907904952,0.03344542485570617,0.16020064238458873,0.005903893449915614,0.0075069164537016906,0.0012818895389074766,0.004411072979552939,0.005838347462876343,0.04775824788568943
2,4,0.5,N-BIPF-RP,0.028752833829435064,0.03722875,0.0030303662472393454,0.011959877049805074,0.03056740680083854,0.07883702017366886,0.007612698974348654,0.009947940142259585,0.001542249540701533,0.0038975245355197846,0.005669944756745496,0.022922066657496187
2,4,0.5,S-BIPF-RP,0.04391135451598342,0.0567275,0.009886545887260229,0.013532092269725304,0.033686083576499076,0.14772951986640692,0.011183756397153143,0.014353098666369243,0.006434121170778238,0.004827675929467443,0.005413546026207052,0.04431695132796683
2,4,0.2,Reference,0.2636028771149929,0.3486025,0.2474368780391185,0.0,0.0,,0.03556771980436013,0.05041006236611002,0.06363706766402172,0.0,0.0,
2,4,0.2,IPF,0.017246566314234706,0.022445,0.0010591636371025987,0.009815434360639357,0.02899272675027805,0.1934956769645214,0.0027752301656557244,0.003719296928568241,0.00034212090722425553,0.0025119323152119274,0.0037341994885754515,0.08828169404980954
2,4,0.2,N-BIPF,0.029551531062562933,0.038715,0.0030625446961835955,0.009392278344413972,0.028995122206061475,0.082213541790843,0.006082503564977492,0.008039048514619637,0.0012205274724562836,0.0024406936574864033,0.003985995302060997,0.029510350611567288
2,4,0.2,S-BIPF,0.026196977478130393,0.033775,0.002671774044595453,0.010670878477509034,0.03237212630809952,0.16649309031665324,0.005127308583233376,0.006477283203942967,0.0011261809759043914,0.0024877507970322986,0.004515573043784665,0.05369229712267199
2,4,0.2,N-BIPF-RP,0.02865753568473421,0.03705,0.0029008463705403327,0.009447613817179602,0.02897374289762773,0.08259270541369915,0.00520116050464845,0.006681877046709778,0.001003784383277242,0.0024805924682559993,0.003816686491160215,0.03157553696839711
2,4,0.2,S-BIPF-RP,0.03118029034423583,0.039793749999999996,0.004440284576717693,0.010382630872058119,0.03251054843177857,0.16607435181736946,0.007925094948898322,0.009904190661826759,0.0029949020665294207,0.0024741560256334783,0.004362664982246722,0.06641492865621572
2,6,0.8,Reference,0.331859282208835,0.2851066666666667,0.37987347076918204,0.0,0.0,,0.05407774906913206,0.045570508928621876,0.11758760302986507,0.0,0.0,
2,6,0.8,IPF,0.0245164493159319,0.020645000000000004,0.001983187784754794,0.012430644298444695,0.04022157840873382,0.33771079655736685,0.003389279197262165,0.002960748511108593,0.000504703051691574,0.004902514067377073,0.0047689132510528144,0.10450803941158784
2,6,0.8,N-BIPF,0.040245747253716255,0.033771666666666665,0.005418594125506825,0.011910481627253035,0.04003265482414783,0.10059321224689484,0.006869912194624698,0.00575111667161444,0.0019125308755089763,0.004234359306395723,0.00430087198961114,0.02931524823523803
2,6,0.8,S-BIPF,0.03750279883981291,0.03135583333333333,0.005162814670609469,0.012688251994779022,0.043414960053041914,0.17451058942824602,0.00724675477174527,0.006130213836700434,0.002148033900149573,0.004770734163950729,0.0058350223367945415,0.04872071497952892
2,6,0.8,N-BIPF-RP,0.04234164629586505,0.03519333333333333,0.005966969608244908,0.012100987198709758,0.0398530877683482,0.09950688194483519,0.00692575028281135,0.0058241470427445605,0.0019573012332690645,0.004433494319881552,0.005211234955637567,0.027373026733200096
2,6,0.8,S-BIPF-RP,0.05323738257788449,0.04503666666666667,0.01243093980813091,0.01417737220393879,0.044200378120816015,0.1784405340999365,0.009639829356681633,0.008902639484777444,0.004961664514470238,0.005563046880068594,0.005534539499853423,0.056337814863952965
2,6,0.5,Reference,0.294930798248493,0.25106,0.2919161144115773,0.0,0.0,,0.03650938913705222,0.035709806425452816,0.07005572434962555,0.0,0.0,
2,6,0.5,IPF,0.023903106750087756,0.020002500000000003,0.0018876778111201068,0.013819938017912568,0.040925735872398936,0.31513814464211465,0.00343150967847753,0.00290268038710865,0.0005127753527662532,0.004612534472561058,0.0062094834521851505,0.1489869406343951
2,6,0.5,N-BIPF,0.03877195168946106,0.03233083333333333,0.0050927034764228045,0.013833321917598647,0.04007091392931652,0.08218969509005547,0.007074013388874102,0.005740480696113258,0.001921433456964916,0.004187817719921188,0.0057717482143167,0.023064776929394702
2,6,0.5,S-BIPF,0.03526771806247184,0.029384999999999998,0.004594837319907827,0.014225855667697119,0.044190587728028065,0.16157076794654132,0.005709180572835457,0.0049303507830110215,0.0015735790358852473,0.004328916658921803,0.0061973481188587805,0.05079879144643955
2,6,0.5,N-BIPF-RP,0.038657942335704076,0.032065,0.00504668179016077,0.012916002623855944,0.040039598928020954,0.08488736409693956,0.006816947377268212,0.005894427159779826,0.0018074341769648667,0.004261098044609434,0.006083443319080073,0.028595808281424592
2,6,0.5,S-BIPF-RP,0.04510451914785229,0.03786833333333334,0.00849878548111235,0.015151750716331052,0.044076869187515084,0.15883311089128255,0.009610893308221579,0.008528544175862445,0.004215627100148558,0.004744213490139463,0.005868006718588209,0.04975905163105924
2,6,0.2,Reference,0.2851992210751568,0.24589416666666664,0.2734062862763819,0.0,0.0,,0.027320182210533325,0.02523788495251568,0.05115964782891967,0.0,0.0,
2,6,0.2,IPF,0.023565466875602396,0.0198375,0.0018488779127474014,0.010136587350341725,0.04237131142425044,0.2785946096852422,0.0030772244443471835,0.0024721127424866015,0.0004801204291112082,0.0024597182558419484,0.00444788629782146,0.10318286757651632
2,6,0.2,N-BIPF,0.03945487396210257,0.03280583333333333,0.005234456912676191,0.00959482821761724,0.04138249071120068,0.0764493991062045,0.006311793167666057,0.005550872806796565,0.0017359246798872455,0.0025829697200285993,0.004093237011671285,0.02449425889535707
2,6,0.2,S-BIPF,0.03644245102471356,0.030594999999999997,0.004934423023244322,0.010914644925112087,0.046784386973644745,0.14863375034183263,0.006010908611441662,0.0048757161227608965,0.0017848408325818643,0.0024941136293537033,0.005246260501249169,0.045445256534802726
2,6,0.2,N-BIPF-RP,0.03857482231896698,0.03234583333333333,0.004974164112024012,0.009497160993815536,0.04156657405602358,0.07523975159972907,0.006588200691276217,0.0058072744596462675,0.001650569246294037,0.0026835358459629346,0.004232432171429797,0.023083690132685165
2,6,0.2,S-BIPF-RP,0.03876147763239217,0.032488333333333334,0.0059139572197984495,0.011441654387013906,0.04681014047730149,0.149351920299232,0.005356405089780393,0.004503164357318637,0.0018695385304844487,0.002573214254153899,0.004779284906859677,0.04805003000032469
